type	id_in_tp	id_in_bigg	new_id	descripation	old_bigg_ids	feature_tp	feature_bigg	diff	notes
rea	EX_asp_L_LPAREN_e_RPAREN_	EX_asp__L_e	EX_asp__L_e	id in old_bigg(bounds different)	EX_asp-L(e); EX_asp_DASH_L_LPAREN_e_RPAREN_; EX_asp_L[e]; EX_asp_L_LPAREN_e_RPAREN_; EX_asp_L_e; EX_asp_L_e_; EX_asp__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_btd_RR_LPAREN_e_RPAREN_	EX_btd_RR_e	EX_btd_RR_e	id in old_bigg(bounds different)	EX_btd-RR(e); EX_btd_RR_LPAREN_e_RPAREN_; EX_btd_RR_e; EX_btd_RR_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_btn_LPAREN_e_RPAREN_	EX_btn_e	EX_btn_e	id in old_bigg(bounds different)	EX_biotin_e; EX_btn(e); EX_btn[e]; EX_btn_LPAREN_e_RPAREN_; EX_btn_e; EX_btn_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_bzal_LPAREN_e_RPAREN_	EX_bzal_e	EX_bzal_e	id in old_bigg(bounds different)	EX_bzal_LPAREN_e_RPAREN_; EX_bzal_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_cellb_LPAREN_e_RPAREN_	EX_cellb_e	EX_cellb_e	id in old_bigg(bounds different)	EX_cellb(e); EX_cellb_LPAREN_e_RPAREN_; EX_cellb_e; EX_cellb_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_chol_LPAREN_e_RPAREN_	EX_chol_e	EX_chol_e	id in old_bigg(bounds different)	EX_chol[e]; EX_chol_LPAREN_e_RPAREN_; EX_chol_e; EX_chol_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_cit_LPAREN_e_RPAREN_	EX_cit_e	EX_cit_e	id in old_bigg(bounds different)	EX_cit[e]; EX_cit_LPAREN_e_RPAREN_; EX_cit_e; EX_cit_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_co2_LPAREN_e_RPAREN_	EX_co2_e	EX_co2_e	id in old_bigg(bounds different)	EX_co2(e); EX_co2[e]; EX_co2_LPAREN_e_RPAREN_; EX_co2_e; EX_co2_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_csn_LPAREN_e_RPAREN_	EX_csn_e	EX_csn_e	id in old_bigg(bounds different)	EX_csn(e); EX_csn[e]; EX_csn_LPAREN_e_RPAREN_; EX_csn_e; EX_csn_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_cys_L_LPAREN_e_RPAREN_	EX_cys__L_e	EX_cys__L_e	id in old_bigg(bounds different)	EX_cys-L(e); EX_cys_DASH_L_LPAREN_e_RPAREN_; EX_cys_L[e]; EX_cys_L_LPAREN_e_RPAREN_; EX_cys_L_e; EX_cys_L_e_; EX_cys__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_dcyt_LPAREN_e_RPAREN_	EX_dcyt_e	EX_dcyt_e	id in old_bigg(bounds different)	EX_dcyt[e]; EX_dcyt_LPAREN_e_RPAREN_; EX_dcyt_e; EX_dcyt_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_dha_LPAREN_e_RPAREN_	EX_dha_e	EX_dha_e	id in old_bigg(bounds different)	EX_dha[e]; EX_dha_LPAREN_e_RPAREN_; EX_dha_e; EX_dha_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_diact_LPAREN_e_RPAREN_	EX_diact_e	EX_diact_e	id in old_bigg(bounds different)	EX_diact_LPAREN_e_RPAREN_; EX_diact_e; EX_diact_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_drib_LPAREN_e_RPAREN_	EX_drib_e	EX_drib_e	id in old_bigg(bounds different)	EX_drib[e]; EX_drib_LPAREN_e_RPAREN_; EX_drib_e; EX_drib_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_etoh_LPAREN_e_RPAREN_	EX_etoh_e	EX_etoh_e	id in old_bigg(bounds different)	EX_etoh(e); EX_etoh[e]; EX_etoh_LPAREN_e_RPAREN_; EX_etoh_e; EX_etoh_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_fol_LPAREN_e_RPAREN_	EX_fol_e	EX_fol_e	id in old_bigg(bounds different)	EX_fol(e); EX_fol[e]; EX_fol_LPAREN_e_RPAREN_; EX_fol_e; EX_fol_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_for_LPAREN_e_RPAREN_	EX_for_e	EX_for_e	id in old_bigg(bounds different)	EX_for(e); EX_for[e]; EX_for_LPAREN_e_RPAREN_; EX_for_e; EX_for_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_fru_LPAREN_e_RPAREN_	EX_fru_e	EX_fru_e	id in old_bigg(bounds different)	EX_fru(e); EX_fru[e]; EX_fru_LPAREN_e_RPAREN_; EX_fru_e; EX_fru_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_fuc_L_LPAREN_e_RPAREN_	EX_fuc__L_e	EX_fuc__L_e	id in old_bigg(bounds different)	EX_fuc_DASH_L_LPAREN_e_RPAREN_; EX_fuc_L[e]; EX_fuc_L_LPAREN_e_RPAREN_; EX_fuc_L_e; EX_fuc_L_e_; EX_fuc__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_galt_LPAREN_e_RPAREN_	EX_galt_e	EX_galt_e	id in old_bigg(bounds different)	EX_galt[e]; EX_galt_LPAREN_e_RPAREN_; EX_galt_e; EX_galt_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_glc_LPAREN_e_RPAREN_	EX_glc__D_e	EX_glc__D_e	id in old_bigg(bounds different)	EX_glc(e); EX_glc_D[e]; EX_glc_D_e; EX_glc_LPAREN_e_RPAREN_; EX_glc__D_e; EX_glc_e; EX_glc_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_glcn_D_LPAREN_e_RPAREN_	EX_glcn__D_e	EX_glcn__D_e	id in old_bigg(bounds different)	EX_glcn_D_LPAREN_e_RPAREN_; EX_glcn_D_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_gln_L_LPAREN_e_RPAREN_	EX_gln__L_e	EX_gln__L_e	id in old_bigg(bounds different)	EX_gln-L(e); EX_gln_DASH_L_LPAREN_e_RPAREN_; EX_gln_L[e]; EX_gln_L_LPAREN_e_RPAREN_; EX_gln_L_e; EX_gln_L_e_; EX_gln__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_glu_L_LPAREN_e_RPAREN_	EX_glu__L_e	EX_glu__L_e	id in old_bigg(bounds different)	EX_glu-L(e); EX_glu_DASH_L_LPAREN_e_RPAREN_; EX_glu_L[e]; EX_glu_L_LPAREN_e_RPAREN_; EX_glu_L_e; EX_glu_L_e_; EX_glu__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_gly_LPAREN_e_RPAREN_	EX_gly_e	EX_gly_e	id in old_bigg(bounds different)	EX_gly(e); EX_gly[e]; EX_gly_LPAREN_e_RPAREN_; EX_gly_e; EX_gly_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_glyb_LPAREN_e_RPAREN_	EX_glyb_e	EX_glyb_e	id in old_bigg(bounds different)	EX_glyb(e); EX_glyb[e]; EX_glyb_LPAREN_e_RPAREN_; EX_glyb_e; EX_glyb_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_glyc_LPAREN_e_RPAREN_	EX_glyc_e	EX_glyc_e	id in old_bigg(bounds different)	EX_glyc(e); EX_glyc[e]; EX_glyc_LPAREN_e_RPAREN_; EX_glyc_e; EX_glyc_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_glyclt_LPAREN_e_RPAREN_	EX_glyclt_e	EX_glyclt_e	id in old_bigg(bounds different)	EX_glyclt[e]; EX_glyclt_LPAREN_e_RPAREN_; EX_glyclt_e; EX_glyclt_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_gua_LPAREN_e_RPAREN_	EX_gua_e	EX_gua_e	id in old_bigg(bounds different)	EX_gua[e]; EX_gua_LPAREN_e_RPAREN_; EX_gua_e; EX_gua_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_h2o_LPAREN_e_RPAREN_	EX_h2o_e	EX_h2o_e	id in old_bigg(bounds different)	EX_h2o(e); EX_h2o[e]; EX_h2o_LPAREN_e_RPAREN_; EX_h2o_e; EX_h2o_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_h_LPAREN_e_RPAREN_	EX_h_e	EX_h_e	id in old_bigg(bounds different)	EX_h(e); EX_h[e]; EX_h_LPAREN_e_RPAREN_; EX_h_e; EX_h_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_his_L_LPAREN_e_RPAREN_	EX_his__L_e	EX_his__L_e	id in old_bigg(bounds different)	EX_his-L(e); EX_his_DASH_L_LPAREN_e_RPAREN_; EX_his_L[e]; EX_his_L_LPAREN_e_RPAREN_; EX_his_L_e; EX_his_L_e_; EX_his__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_hista_LPAREN_e_RPAREN_	EX_hista_e	EX_hista_e	id in old_bigg(bounds different)	EX_hista[e]; EX_hista_LPAREN_e_RPAREN_; EX_hista_e; EX_hista_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_hxan_LPAREN_e_RPAREN_	EX_hxan_e	EX_hxan_e	id in old_bigg(bounds different)	EX_hxan[e]; EX_hxan_LPAREN_e_RPAREN_; EX_hxan_e; EX_hxan_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_ile_L_LPAREN_e_RPAREN_	EX_ile__L_e	EX_ile__L_e	id in old_bigg(bounds different)	EX_ile-L(e); EX_ile_DASH_L_LPAREN_e_RPAREN_; EX_ile_L(e); EX_ile_L[e]; EX_ile_L_LPAREN_e_RPAREN_; EX_ile_L_e; EX_ile_L_e_; EX_ile__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_ins_LPAREN_e_RPAREN_	EX_ins_e	EX_ins_e	id in old_bigg(bounds different)	EX_ins[e]; EX_ins_LPAREN_e_RPAREN_; EX_ins_e; EX_ins_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_lac_D_LPAREN_e_RPAREN_	EX_lac__D_e	EX_lac__D_e	id in old_bigg(bounds different)	EX_lac-D(e); EX_lac_DASH_D_LPAREN_e_RPAREN_; EX_lac_D[e]; EX_lac_D_LPAREN_e_RPAREN_; EX_lac_D_e; EX_lac_D_e_; EX_lac__D_e; EX_lac_d_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_lac_L_LPAREN_e_RPAREN_	EX_lac__L_e	EX_lac__L_e	id in old_bigg(bounds different)	EX_lac-L(e); EX_lac_DASH_L_LPAREN_e_RPAREN_; EX_lac_L(e); EX_lac_L[e]; EX_lac_L_LPAREN_e_RPAREN_; EX_lac_L_e; EX_lac_L_e_; EX_lac__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_lcts_LPAREN_e_RPAREN_	EX_lcts_e	EX_lcts_e	id in old_bigg(bounds different)	EX_lcts(e); EX_lcts[e]; EX_lcts_LPAREN_e_RPAREN_; EX_lcts_e; EX_lcts_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_leu_L_LPAREN_e_RPAREN_	EX_leu__L_e	EX_leu__L_e	id in old_bigg(bounds different)	EX_leu-L(e); EX_leu_DASH_L_LPAREN_e_RPAREN_; EX_leu_L(e); EX_leu_L[e]; EX_leu_L_LPAREN_e_RPAREN_; EX_leu_L_e; EX_leu_L_e_; EX_leu__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_lys_L_LPAREN_e_RPAREN_	EX_lys__L_e	EX_lys__L_e	id in old_bigg(bounds different)	EX_lys-L(e); EX_lys_DASH_L_LPAREN_e_RPAREN_; EX_lys_L[e]; EX_lys_L_LPAREN_e_RPAREN_; EX_lys_L_e; EX_lys_L_e_; EX_lys__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_mal_L_LPAREN_e_RPAREN_	EX_mal__L_e	EX_mal__L_e	id in old_bigg(bounds different)	EX_mal_DASH_L_LPAREN_e_RPAREN_; EX_mal_L[e]; EX_mal_L_LPAREN_e_RPAREN_; EX_mal_L_e; EX_mal_L_e_; EX_mal__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_malt_LPAREN_e_RPAREN_	EX_malt_e	EX_malt_e	id in old_bigg(bounds different)	EX_malt(e); EX_malt[e]; EX_malt_LPAREN_e_RPAREN_; EX_malt_e; EX_malt_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_man_LPAREN_e_RPAREN_	EX_man_e	EX_man_e	id in old_bigg(bounds different)	EX_man(e); EX_man[e]; EX_man_LPAREN_e_RPAREN_; EX_man_e; EX_man_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_melib_LPAREN_e_RPAREN_	EX_melib_e	EX_melib_e	id in old_bigg(bounds different)	EX_melib(e); EX_melib_LPAREN_e_RPAREN_; EX_melib_e; EX_melib_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_met_L_LPAREN_e_RPAREN_	EX_met__L_e	EX_met__L_e	id in old_bigg(bounds different)	EX_met-L(e); EX_met_DASH_L_LPAREN_e_RPAREN_; EX_met_L[e]; EX_met_L_LPAREN_e_RPAREN_; EX_met_L_e; EX_met_L_e_; EX_met__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_mn2_LPAREN_e_RPAREN_	EX_mn2_e	EX_mn2_e	id in old_bigg(bounds different)	EX_mn2(e); EX_mn2_LPAREN_e_RPAREN_; EX_mn2_e; EX_mn2_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_mnl_LPAREN_e_RPAREN_	EX_mnl_e	EX_mnl_e	id in old_bigg(bounds different)	EX_mnl_LPAREN_e_RPAREN_; EX_mnl_e; EX_mnl_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_na1_LPAREN_e_RPAREN_	EX_na1_e	EX_na1_e	id in old_bigg(bounds different)	EX_na1(e); EX_na1[e]; EX_na1_LPAREN_e_RPAREN_; EX_na1_e; EX_na1_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_nac_LPAREN_e_RPAREN_	EX_nac_e	EX_nac_e	id in old_bigg(bounds different)	EX_nac[e]; EX_nac_LPAREN_e_RPAREN_; EX_nac_e; EX_nac_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_nh4_LPAREN_e_RPAREN_	EX_nh4_e	EX_nh4_e	id in old_bigg(bounds different)	EX_nh4(e); EX_nh4[e]; EX_nh4_LPAREN_e_RPAREN_; EX_nh4_e; EX_nh4_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_no2_LPAREN_e_RPAREN_	EX_no2_e	EX_no2_e	id in old_bigg(bounds different)	EX_no2(e); EX_no2[e]; EX_no2_LPAREN_e_RPAREN_; EX_no2_e; EX_no2_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_no3_LPAREN_e_RPAREN_	EX_no3_e	EX_no3_e	id in old_bigg(bounds different)	EX_no3(e); EX_no3_LPAREN_e_RPAREN_; EX_no3_e; EX_no3_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_o2_LPAREN_e_RPAREN_	EX_o2_e	EX_o2_e	id in old_bigg(bounds different)	EX_o2[e]; EX_o2_LPAREN_e_RPAREN_; EX_o2_e; EX_o2_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_orot_LPAREN_e_RPAREN_	EX_orot_e	EX_orot_e	id in old_bigg(bounds different)	EX_orot[e]; EX_orot_LPAREN_e_RPAREN_; EX_orot_e; EX_orot_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_pacald_LPAREN_e_RPAREN_	EX_pacald_e	EX_pacald_e	id in old_bigg(bounds different)	EX_pacald_LPAREN_e_RPAREN_; EX_pacald_e; EX_pacald_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_pea_LPAREN_e_RPAREN_	EX_pea_e	EX_pea_e	id in old_bigg(bounds different)	EX_pea_LPAREN_e_RPAREN_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_phe_L_LPAREN_e_RPAREN_	EX_phe__L_e	EX_phe__L_e	id in old_bigg(bounds different)	EX_phe_DASH_L_LPAREN_e_RPAREN_; EX_phe_L[e]; EX_phe_L_LPAREN_e_RPAREN_; EX_phe_L_e; EX_phe_L_e_; EX_phe__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_pi_LPAREN_e_RPAREN_	EX_pi_e	EX_pi_e	id in old_bigg(bounds different)	EX_pi(e); EX_pi[e]; EX_pi_LPAREN_e_RPAREN_; EX_pi_e; EX_pi_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_pnto_R_LPAREN_e_RPAREN_	EX_pnto__R_e	EX_pnto__R_e	id in old_bigg(bounds different)	EX_pnto_DASH_R_LPAREN_e_RPAREN_; EX_pnto_R[e]; EX_pnto_R_LPAREN_e_RPAREN_; EX_pnto_R_e; EX_pnto_R_e_; EX_pnto__R_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_pro_L_LPAREN_e_RPAREN_	EX_pro__L_e	EX_pro__L_e	id in old_bigg(bounds different)	EX_pro-L(e); EX_pro_DASH_L_LPAREN_e_RPAREN_; EX_pro_L[e]; EX_pro_L_LPAREN_e_RPAREN_; EX_pro_L_e; EX_pro_L_e_; EX_pro__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_ptrc_LPAREN_e_RPAREN_	EX_ptrc_e	EX_ptrc_e	id in old_bigg(bounds different)	EX_ptrc(e); EX_ptrc[e]; EX_ptrc_LPAREN_e_RPAREN_; EX_ptrc_e; EX_ptrc_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_pydam_LPAREN_e_RPAREN_	EX_pydam_e	EX_pydam_e	id in old_bigg(bounds different)	EX_pydam[e]; EX_pydam_LPAREN_e_RPAREN_; EX_pydam_e; EX_pydam_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_pydxn_LPAREN_e_RPAREN_	EX_pydxn_e	EX_pydxn_e	id in old_bigg(bounds different)	EX_pydxn(e); EX_pydxn[e]; EX_pydxn_LPAREN_e_RPAREN_; EX_pydxn_e; EX_pydxn_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_pyr_LPAREN_e_RPAREN_	EX_pyr_e	EX_pyr_e	id in old_bigg(bounds different)	EX_pyr(e); EX_pyr[e]; EX_pyr_LPAREN_e_RPAREN_; EX_pyr_e; EX_pyr_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_rib_D_LPAREN_e_RPAREN_	EX_rib__D_e	EX_rib__D_e	id in old_bigg(bounds different)	EX_rib-D(e); EX_rib_D(e); EX_rib_DASH_D_LPAREN_e_RPAREN_; EX_rib_D[e]; EX_rib_D_LPAREN_e_RPAREN_; EX_rib_D_e; EX_rib_D_e_; EX_rib__D_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_ribflv_LPAREN_e_RPAREN_	EX_ribflv_e	EX_ribflv_e	id in old_bigg(bounds different)	EX_ribflv(e); EX_ribflv[e]; EX_ribflv_LPAREN_e_RPAREN_; EX_ribflv_e; EX_ribflv_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_sbt_D_LPAREN_e_RPAREN_	EX_sbt__D_e	EX_sbt__D_e	id in old_bigg(bounds different)	EX_sbt_DASH_D_LPAREN_e_RPAREN_; EX_sbt_D[e]; EX_sbt_D_LPAREN_e_RPAREN_; EX_sbt_D_e; EX_sbt_D_e_; EX_sbt__D_e; EX_sbt_d_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_ser_L_LPAREN_e_RPAREN_	EX_ser__L_e	EX_ser__L_e	id in old_bigg(bounds different)	EX_ser-L(e); EX_ser_DASH_L_LPAREN_e_RPAREN_; EX_ser_L[e]; EX_ser_L_LPAREN_e_RPAREN_; EX_ser_L_e; EX_ser_L_e_; EX_ser__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_so4_LPAREN_e_RPAREN_	EX_so4_e	EX_so4_e	id in old_bigg(bounds different)	EX_so4(e); EX_so4[e]; EX_so4_LPAREN_e_RPAREN_; EX_so4_e; EX_so4_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_spmd_LPAREN_e_RPAREN_	EX_spmd_e	EX_spmd_e	id in old_bigg(bounds different)	EX_spmd(e); EX_spmd[e]; EX_spmd_LPAREN_e_RPAREN_; EX_spmd_e; EX_spmd_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_succ_LPAREN_e_RPAREN_	EX_succ_e	EX_succ_e	id in old_bigg(bounds different)	EX_succ[e]; EX_succ_LPAREN_e_RPAREN_; EX_succ_e; EX_succ_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_sucr_LPAREN_e_RPAREN_	EX_sucr_e	EX_sucr_e	id in old_bigg(bounds different)	EX_sucr(e); EX_sucr[e]; EX_sucr_LPAREN_e_RPAREN_; EX_sucr_e; EX_sucr_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_thm_LPAREN_e_RPAREN_	EX_thm_e	EX_thm_e	id in old_bigg(bounds different)	EX_thm(e); EX_thm[e]; EX_thm_LPAREN_e_RPAREN_; EX_thm_e; EX_thm_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_thr_L_LPAREN_e_RPAREN_	EX_thr__L_e	EX_thr__L_e	id in old_bigg(bounds different)	EX_thr_DASH_L_LPAREN_e_RPAREN_; EX_thr_L(e); EX_thr_L[e]; EX_thr_L_LPAREN_e_RPAREN_; EX_thr_L_e; EX_thr_L_e_; EX_thr__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_thymd_LPAREN_e_RPAREN_	EX_thymd_e	EX_thymd_e	id in old_bigg(bounds different)	EX_thymd[e]; EX_thymd_LPAREN_e_RPAREN_; EX_thymd_e; EX_thymd_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_tre_LPAREN_e_RPAREN_	EX_tre_e	EX_tre_e	id in old_bigg(bounds different)	EX_tre(e); EX_tre[e]; EX_tre_LPAREN_e_RPAREN_; EX_tre_e; EX_tre_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_trp_L_LPAREN_e_RPAREN_	EX_trp__L_e	EX_trp__L_e	id in old_bigg(bounds different)	EX_trp-L(e); EX_trp_DASH_L_LPAREN_e_RPAREN_; EX_trp_L[e]; EX_trp_L_LPAREN_e_RPAREN_; EX_trp_L_e; EX_trp_L_e_; EX_trp__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_tyr_L_LPAREN_e_RPAREN_	EX_tyr__L_e	EX_tyr__L_e	id in old_bigg(bounds different)	EX_tyr_DASH_L_LPAREN_e_RPAREN_; EX_tyr_L[e]; EX_tyr_L_LPAREN_e_RPAREN_; EX_tyr_L_e; EX_tyr_L_e_; EX_tyr__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_ura_LPAREN_e_RPAREN_	EX_ura_e	EX_ura_e	id in old_bigg(bounds different)	EX_ura(e); EX_ura[e]; EX_ura_LPAREN_e_RPAREN_; EX_ura_e; EX_ura_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_val_L_LPAREN_e_RPAREN_	EX_val__L_e	EX_val__L_e	id in old_bigg(bounds different)	EX_val-L(e); EX_val_DASH_L_LPAREN_e_RPAREN_; EX_val_L(e); EX_val_L[e]; EX_val_L_LPAREN_e_RPAREN_; EX_val_L_e; EX_val_L_e_; EX_val__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_xan_LPAREN_e_RPAREN_	EX_xan_e	EX_xan_e	id in old_bigg(bounds different)	EX_xan(e); EX_xan[e]; EX_xan_LPAREN_e_RPAREN_; EX_xan_e; EX_xan_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	GALU	GALUi	GALUi	id in old_bigg(bounds different)	G1PUT_c; GALU; GALUi; UG1PUT	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	GLCNt2	GLCNt2ir	GLCNt2ir	id in old_bigg(bounds different)	GLCNt2; GLCNt2ir	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	GLCt2r	GLCt2	GLCt2	id in old_bigg(bounds different)	GLCt2; GLCt2r	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	GTHRD	GTHOr	GTHOr	id in old_bigg(bounds different)	GDR_LPAREN_nadp_RPAREN_; GDR_NADP_c; GTHO; GTHOr; GTHRD	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	LCAD	LCADi	LCADi	id in old_bigg(bounds different)	LCAD; LCADi	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	METACH	AHSERL2	AHSERL2	id in old_bigg(bounds different)	AHSERL2; METACH	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
