model	type	id_in_tp	new_id	id_in_bigg	name	formula	charge	metabolites	reactions	bounds	gpr	descripation	old_bigg_ids	feature_tp	feature_bigg	diff	notes	annotation
iML1515	rea	PGPP181pp		PGPP181pp								id in bigg(same)						
iML1515	rea	PGSA120		PGSA120								id in bigg(same)						
iML1515	rea	PGSA140		PGSA140								id in bigg(same)						
iML1515	rea	PGSA141		PGSA141								id in bigg(same)						
iML1515	rea	PGSA160		PGSA160								id in bigg(same)						
iML1515	rea	PGSA161		PGSA161								id in bigg(same)						
iML1515	rea	PGSA180		PGSA180								id in bigg(same)						
iML1515	rea	PGSA181		PGSA181								id in bigg(same)						
iML1515	rea	PHDA		PHDA								id in bigg(same)						
iML1515	rea	PHEMEabcpp		PHEMEabcpp								id in bigg(same)						
iML1515	rea	PHEMEtiex		PHEMEtiex								id in bigg(same)						
iML1515	rea	PHEtipp		PHEtipp								id in bigg(same)						
iML1515	rea	PHYTSpp		PHYTSpp								id in bigg(same)						
iML1515	rea	PIt2rpp		PIt2rpp								id in bigg(same)						
iML1515	rea	PItpp		PItpp								id in bigg(same)						
iML1515	rea	PIuabcpp		PIuabcpp								id in bigg(same)						
iML1515	rea	PLIPA1A120pp		PLIPA1A120pp								id in bigg(same)						
iML1515	rea	PLIPA1A140pp		PLIPA1A140pp								id in bigg(same)						
iML1515	rea	PLIPA1A141pp		PLIPA1A141pp								id in bigg(same)						
iML1515	rea	PLIPA1A160pp		PLIPA1A160pp								id in bigg(same)						
iML1515	rea	PLIPA1A161pp		PLIPA1A161pp								id in bigg(same)						
iML1515	rea	PLIPA1A180pp		PLIPA1A180pp								id in bigg(same)						
iML1515	rea	PLIPA1A181pp		PLIPA1A181pp								id in bigg(same)						
iML1515	rea	PLIPA1E120pp		PLIPA1E120pp								id in bigg(same)						
iML1515	rea	PLIPA1E140pp		PLIPA1E140pp								id in bigg(same)						
iML1515	rea	PLIPA1E141pp		PLIPA1E141pp								id in bigg(same)						
iML1515	rea	PLIPA1E160pp		PLIPA1E160pp								id in bigg(same)						
iML1515	rea	PLIPA1E161pp		PLIPA1E161pp								id in bigg(same)						
iML1515	rea	PLIPA1E180pp		PLIPA1E180pp								id in bigg(same)						
iML1515	rea	PLIPA1E181pp		PLIPA1E181pp								id in bigg(same)						
iML1515	rea	PLIPA1G120pp		PLIPA1G120pp								id in bigg(same)						
iML1515	rea	PLIPA1G140pp		PLIPA1G140pp								id in bigg(same)						
iML1515	rea	PLIPA1G141pp		PLIPA1G141pp								id in bigg(same)						
iML1515	rea	PLIPA1G160pp		PLIPA1G160pp								id in bigg(same)						
iML1515	rea	PLIPA1G161pp		PLIPA1G161pp								id in bigg(same)						
iML1515	rea	PLIPA1G180pp		PLIPA1G180pp								id in bigg(same)						
iML1515	rea	PLIPA1G181pp		PLIPA1G181pp								id in bigg(same)						
iML1515	rea	PLIPA2A120pp		PLIPA2A120pp								id in bigg(same)						
iML1515	rea	PLIPA2A140pp		PLIPA2A140pp								id in bigg(same)						
iML1515	rea	PLIPA2A141pp		PLIPA2A141pp								id in bigg(same)						
iML1515	rea	PLIPA2A160pp		PLIPA2A160pp								id in bigg(same)						
iML1515	rea	PLIPA2A161pp		PLIPA2A161pp								id in bigg(same)						
iML1515	rea	PLIPA2A180pp		PLIPA2A180pp								id in bigg(same)						
iML1515	rea	PLIPA2A181pp		PLIPA2A181pp								id in bigg(same)						
iML1515	rea	PLIPA2E120pp		PLIPA2E120pp								id in bigg(same)						
iML1515	rea	PLIPA2E140pp		PLIPA2E140pp								id in bigg(same)						
iML1515	rea	PLIPA2E141pp		PLIPA2E141pp								id in bigg(same)						
iML1515	rea	PLIPA2E160pp		PLIPA2E160pp								id in bigg(same)						
iML1515	rea	PLIPA2E161pp		PLIPA2E161pp								id in bigg(same)						
iML1515	rea	PLIPA2E180pp		PLIPA2E180pp								id in bigg(same)						
iML1515	rea	PLIPA2E181pp		PLIPA2E181pp								id in bigg(same)						
iML1515	rea	PLIPA2G120pp		PLIPA2G120pp								id in bigg(same)						
iML1515	rea	PLIPA2G140pp		PLIPA2G140pp								id in bigg(same)						
iML1515	rea	PLIPA2G141pp		PLIPA2G141pp								id in bigg(same)						
iML1515	rea	PLIPA2G160pp		PLIPA2G160pp								id in bigg(same)						
iML1515	rea	PLIPA2G161pp		PLIPA2G161pp								id in bigg(same)						
iML1515	rea	PLIPA2G180pp		PLIPA2G180pp								id in bigg(same)						
iML1515	rea	PLIPA2G181pp		PLIPA2G181pp								id in bigg(same)						
iML1515	rea	PMDPHT		PMDPHT								id in bigg(same)						
iML1515	rea	PMEACPE		PMEACPE								id in bigg(same)						
iML1515	rea	PMPK		PMPK								id in bigg(same)						
iML1515	rea	PNSPA		PNSPA								id in bigg(same)						
iML1515	rea	PNTK		PNTK								id in bigg(same)						
iML1515	rea	PNTOt4pp		PNTOt4pp								id in bigg(same)						
iML1515	rea	POAACR		POAACR								id in bigg(same)						
iML1515	rea	POX		POX								id in bigg(same)						
iML1515	rea	PPA		PPA								id in bigg(same)						
iML1515	rea	PPA2		PPA2								id in bigg(same)						
iML1515	rea	PPAt4pp		PPAt4pp								id in bigg(same)						
iML1515	rea	PPBNGS		PPBNGS								id in bigg(same)						
iML1515	rea	PPC		PPC								id in bigg(same)						
iML1515	rea	PPCDC		PPCDC								id in bigg(same)						
iML1515	rea	PPCK		PPCK								id in bigg(same)						
iML1515	rea	PPCSCT		PPCSCT								id in bigg(same)						
iML1515	rea	PPDOy		PPDOy								id in bigg(same)						
iML1515	rea	PPGPPDP		PPGPPDP								id in bigg(same)						
iML1515	rea	PPK		PPK								id in bigg(same)						
iML1515	rea	PPK2		PPK2								id in bigg(same)						
iML1515	rea	PPNCL2		PPNCL2								id in bigg(same)						
iML1515	rea	PPND		PPND								id in bigg(same)						
iML1515	rea	PPNDH		PPNDH								id in bigg(same)						
iML1515	rea	PPPGO		PPPGO								id in bigg(same)						
iML1515	rea	PPPGO3		PPPGO3								id in bigg(same)						
iML1515	rea	PPPNDO		PPPNDO								id in bigg(same)						
iML1515	rea	PPS		PPS								id in bigg(same)						
iML1515	rea	PPTHpp		PPTHpp								id in bigg(same)						
iML1515	rea	PRAIS		PRAIS								id in bigg(same)						
iML1515	rea	PRAIi		PRAIi								id in bigg(same)						
iML1515	rea	PRAMPC		PRAMPC								id in bigg(same)						
iML1515	rea	PRASCSi		PRASCSi								id in bigg(same)						
iML1515	rea	PRATPP		PRATPP								id in bigg(same)						
iML1515	rea	PRCPD		PRCPD								id in bigg(same)						
iML1515	rea	PRFGS		PRFGS								id in bigg(same)						
iML1515	rea	PROD3		PROD3								id in bigg(same)						
iML1515	rea	PROGLYabcpp		PROGLYabcpp								id in bigg(same)						
iML1515	rea	PROabcpp		PROabcpp								id in bigg(same)						
iML1515	rea	PROt4pp		PROt4pp								id in bigg(same)						
iML1515	rea	PSCLYSt2pp		PSCLYSt2pp								id in bigg(same)						
iML1515	rea	PSD120		PSD120								id in bigg(same)						
iML1515	rea	PSD140		PSD140								id in bigg(same)						
iML1515	rea	PSD141		PSD141								id in bigg(same)						
iML1515	rea	PSD160		PSD160								id in bigg(same)						
iML1515	rea	PSD161		PSD161								id in bigg(same)						
iML1515	rea	PSD180		PSD180								id in bigg(same)						
iML1515	rea	PSD181		PSD181								id in bigg(same)						
iML1515	rea	PSERT		PSERT								id in bigg(same)						
iML1515	rea	PSP_L		PSP_L								id in bigg(same)						
iML1515	rea	PSP_Lpp		PSP_Lpp								id in bigg(same)						
iML1515	rea	PSSA120		PSSA120								id in bigg(same)						
iML1515	rea	PSSA140		PSSA140								id in bigg(same)						
iML1515	rea	PSSA141		PSSA141								id in bigg(same)						
iML1515	rea	PSSA160		PSSA160								id in bigg(same)						
iML1515	rea	PSSA161		PSSA161								id in bigg(same)						
iML1515	rea	PSSA180		PSSA180								id in bigg(same)						
iML1515	rea	PSSA181		PSSA181								id in bigg(same)						
iML1515	rea	PSURIK		PSURIK								id in bigg(same)						
iML1515	rea	PSURItpp		PSURItpp								id in bigg(same)						
iML1515	rea	PTA2		PTA2								id in bigg(same)						
iML1515	rea	PTHRpp		PTHRpp								id in bigg(same)						
iML1515	rea	PTPATi		PTPATi								id in bigg(same)						
iML1515	rea	PTRCTA		PTRCTA								id in bigg(same)						
iML1515	rea	PTRCabcpp		PTRCabcpp								id in bigg(same)						
iML1515	rea	PTRCt2pp		PTRCt2pp								id in bigg(same)						
iML1515	rea	PUACGAMtr		PUACGAMtr								id in bigg(same)						
iML1515	rea	PYAM5PO		PYAM5PO								id in bigg(same)						
iML1515	rea	PYDAMK		PYDAMK								id in bigg(same)						
iML1515	rea	PYDAMtpp		PYDAMtpp								id in bigg(same)						
iML1515	rea	PYDXK		PYDXK								id in bigg(same)						
iML1515	rea	PYDXNK		PYDXNK								id in bigg(same)						
iML1515	rea	PYDXNtpp		PYDXNtpp								id in bigg(same)						
iML1515	rea	PYDXPP		PYDXPP								id in bigg(same)						
iML1515	rea	PYDXtpp		PYDXtpp								id in bigg(same)						
iML1515	rea	PYK		PYK								id in bigg(same)						
iML1515	rea	PYK2		PYK2								id in bigg(same)						
iML1515	rea	PYK3		PYK3								id in bigg(same)						
iML1515	rea	PYK4		PYK4								id in bigg(same)						
iML1515	rea	PYK6		PYK6								id in bigg(same)						
iML1515	rea	PYROX		PYROX								id in bigg(same)						
iML1515	rea	QMO2		QMO2								id in bigg(same)						
iML1515	rea	QMO3		QMO3								id in bigg(same)						
iML1515	rea	QUINDH		QUINDH								id in bigg(same)						
iML1515	rea	QUINDHyi		QUINDHyi								id in bigg(same)						
iML1515	rea	QULNS		QULNS								id in bigg(same)						
iML1515	rea	R15BPK		R15BPK								id in bigg(same)						
iML1515	rea	R1PK		R1PK								id in bigg(same)						
iML1515	rea	R5PP		R5PP								id in bigg(same)						
iML1515	rea	R5PPpp		R5PPpp								id in bigg(same)						
iML1515	rea	RBFK		RBFK								id in bigg(same)						
iML1515	rea	RBFSa		RBFSa								id in bigg(same)						
iML1515	rea	RBFSb		RBFSb								id in bigg(same)						
iML1515	rea	RBK		RBK								id in bigg(same)						
iML1515	rea	RBK_L1		RBK_L1								id in bigg(same)						
iML1515	rea	RFAMPtpp		RFAMPtpp								id in bigg(same)						
iML1515	rea	RHAT1		RHAT1								id in bigg(same)						
iML1515	rea	RHCCE		RHCCE								id in bigg(same)						
iML1515	rea	RIBabcpp		RIBabcpp								id in bigg(same)						
iML1515	rea	RMK		RMK								id in bigg(same)						
iML1515	rea	RMNtpp		RMNtpp								id in bigg(same)						
iML1515	rea	RNDR1		RNDR1								id in bigg(same)						
iML1515	rea	RNDR1b		RNDR1b								id in bigg(same)						
iML1515	rea	RNDR2		RNDR2								id in bigg(same)						
iML1515	rea	RNDR2b		RNDR2b								id in bigg(same)						
iML1515	rea	RNDR3		RNDR3								id in bigg(same)						
iML1515	rea	RNDR3b		RNDR3b								id in bigg(same)						
iML1515	rea	RNDR4		RNDR4								id in bigg(same)						
iML1515	rea	RNDR4b		RNDR4b								id in bigg(same)						
iML1515	rea	RNTR1c2		RNTR1c2								id in bigg(same)						
iML1515	rea	RNTR2c2		RNTR2c2								id in bigg(same)						
iML1515	rea	RNTR3c2		RNTR3c2								id in bigg(same)						
iML1515	rea	RNTR4c2		RNTR4c2								id in bigg(same)						
iML1515	rea	RPNTPH		RPNTPH								id in bigg(same)						
iML1515	rea	RU5PP		RU5PP								id in bigg(same)						
iML1515	rea	RZ5PP		RZ5PP								id in bigg(same)						
iML1515	rea	S2FE2SR		S2FE2SR								id in bigg(same)						
iML1515	rea	S2FE2SS		S2FE2SS								id in bigg(same)						
iML1515	rea	S2FE2SS2		S2FE2SS2								id in bigg(same)						
iML1515	rea	S2FE2ST		S2FE2ST								id in bigg(same)						
iML1515	rea	S4FE4SR		S4FE4SR								id in bigg(same)						
iML1515	rea	S4FE4ST		S4FE4ST								id in bigg(same)						
iML1515	rea	S7PI		S7PI								id in bigg(same)						
iML1515	rea	SADH		SADH								id in bigg(same)						
iML1515	rea	SADT2		SADT2								id in bigg(same)						
iML1515	rea	SARCOX		SARCOX								id in bigg(same)						
iML1515	rea	SBTptspp		SBTptspp								id in bigg(same)						
iML1515	rea	SCYSDS		SCYSDS								id in bigg(same)						
iML1515	rea	SDPDS		SDPDS								id in bigg(same)						
iML1515	rea	SELGTHR		SELGTHR								id in bigg(same)						
iML1515	rea	SELGTHR2		SELGTHR2								id in bigg(same)						
iML1515	rea	SELGTHR3		SELGTHR3								id in bigg(same)						
iML1515	rea	SELNPS		SELNPS								id in bigg(same)						
iML1515	rea	SELR		SELR								id in bigg(same)						
iML1515	rea	SELabcpp		SELabcpp								id in bigg(same)						
iML1515	rea	SEPHCHCS		SEPHCHCS								id in bigg(same)						
iML1515	rea	SERD_D		SERD_D								id in bigg(same)						
iML1515	rea	SERD_L		SERD_L								id in bigg(same)						
iML1515	rea	SERt2rpp		SERt2rpp								id in bigg(same)						
iML1515	rea	SERt4pp		SERt4pp								id in bigg(same)						
iML1515	rea	SERtpp		SERtpp								id in bigg(same)						
iML1515	rea	SFGTHi		SFGTHi								id in bigg(same)						
iML1515	rea	SGDS		SGDS								id in bigg(same)						
iML1515	rea	SGSAD		SGSAD								id in bigg(same)						
iML1515	rea	SHCHCS3		SHCHCS3								id in bigg(same)						
iML1515	rea	SHCHD2		SHCHD2								id in bigg(same)						
iML1515	rea	SHCHF		SHCHF								id in bigg(same)						
iML1515	rea	SHGO		SHGO								id in bigg(same)						
iML1515	rea	SHKK		SHKK								id in bigg(same)						
iML1515	rea	SHSL1		SHSL1								id in bigg(same)						
iML1515	rea	SKMt2pp		SKMt2pp								id in bigg(same)						
iML1515	rea	SLNTabcpp		SLNTabcpp								id in bigg(same)						
iML1515	rea	SO4t2pp		SO4t2pp								id in bigg(same)						
iML1515	rea	SOTA		SOTA								id in bigg(same)						
iML1515	rea	SPMDAT1		SPMDAT1								id in bigg(same)						
iML1515	rea	SPMDAT2		SPMDAT2								id in bigg(same)						
iML1515	rea	SPMDabcpp		SPMDabcpp								id in bigg(same)						
iML1515	rea	SPMDt3pp		SPMDt3pp								id in bigg(same)						
iML1515	rea	SPMS		SPMS								id in bigg(same)						
iML1515	rea	SPODM		SPODM								id in bigg(same)						
iML1515	rea	SPODMpp		SPODMpp								id in bigg(same)						
iML1515	rea	SQGH		SQGH								id in bigg(same)						
iML1515	rea	SQVOSI		SQVOSI								id in bigg(same)						
iML1515	rea	SQtr		SQtr								id in bigg(same)						
iML1515	rea	SSALx		SSALx								id in bigg(same)						
iML1515	rea	SSALy		SSALy								id in bigg(same)						
iML1515	rea	SUCBZL		SUCBZL								id in bigg(same)						
iML1515	rea	SUCBZS		SUCBZS								id in bigg(same)						
iML1515	rea	SUCCt2_2pp		SUCCt2_2pp								id in bigg(same)						
iML1515	rea	SUCCt2_3pp		SUCCt2_3pp								id in bigg(same)						
iML1515	rea	SUCDi		SUCDi								id in bigg(same)						
iML1515	rea	SUCptspp		SUCptspp								id in bigg(same)						
iML1515	rea	SULFACabcpp		SULFACabcpp								id in bigg(same)						
iML1515	rea	SULR		SULR								id in bigg(same)						
iML1515	rea	SULabcpp		SULabcpp								id in bigg(same)						
iML1515	rea	TARTD		TARTD								id in bigg(same)						
iML1515	rea	TARTt2_3pp		TARTt2_3pp								id in bigg(same)						
iML1515	rea	TAUDO		TAUDO								id in bigg(same)						
iML1515	rea	TAURabcpp		TAURabcpp								id in bigg(same)						
iML1515	rea	TDP		TDP								id in bigg(same)						
iML1515	rea	TDPADGAT		TDPADGAT								id in bigg(same)						
iML1515	rea	TDPAGTA		TDPAGTA								id in bigg(same)						
iML1515	rea	TDPDRE		TDPDRE								id in bigg(same)						
iML1515	rea	TDPDRR		TDPDRR								id in bigg(same)						
iML1515	rea	TDPGDH		TDPGDH								id in bigg(same)						
iML1515	rea	TDSK		TDSK								id in bigg(same)						
iML1515	rea	TDSR1		TDSR1								id in bigg(same)						
iML1515	rea	TDSR2		TDSR2								id in bigg(same)						
iML1515	rea	TEO2M		TEO2M								id in bigg(same)						
iML1515	rea	THD2pp		THD2pp								id in bigg(same)						
iML1515	rea	THDPS		THDPS								id in bigg(same)						
iML1515	rea	THFAT		THFAT								id in bigg(same)						
iML1515	rea	THIORDXi		THIORDXi								id in bigg(same)						
iML1515	rea	THMabcpp		THMabcpp								id in bigg(same)						
iML1515	rea	THRA		THRA								id in bigg(same)						
iML1515	rea	THRA2		THRA2								id in bigg(same)						
iML1515	rea	THRD		THRD								id in bigg(same)						
iML1515	rea	THRD_L		THRD_L								id in bigg(same)						
iML1515	rea	THRS		THRS								id in bigg(same)						
iML1515	rea	THRabcpp		THRabcpp								id in bigg(same)						
iML1515	rea	THRt2pp		THRt2pp								id in bigg(same)						
iML1515	rea	THRt2rpp		THRt2rpp								id in bigg(same)						
iML1515	rea	THRt4pp		THRt4pp								id in bigg(same)						
iML1515	rea	THYMt3pp		THYMt3pp								id in bigg(same)						
iML1515	rea	THZPSN3		THZPSN3								id in bigg(same)						
iML1515	rea	TMAOR1		TMAOR1								id in bigg(same)						
iML1515	rea	TMAOR1pp		TMAOR1pp								id in bigg(same)						
iML1515	rea	TMAOR2		TMAOR2								id in bigg(same)						
iML1515	rea	TMAOR2pp		TMAOR2pp								id in bigg(same)						
iML1515	rea	TMDK1		TMDK1								id in bigg(same)						
iML1515	rea	TMDS		TMDS								id in bigg(same)						
iML1515	rea	TMK		TMK								id in bigg(same)						
iML1515	rea	TMPK		TMPK								id in bigg(same)						
iML1515	rea	TMPPP		TMPPP								id in bigg(same)						
iML1515	rea	TPRDCOAS		TPRDCOAS								id in bigg(same)						
iML1515	rea	TRDR		TRDR								id in bigg(same)						
iML1515	rea	TRE6PH		TRE6PH								id in bigg(same)						
iML1515	rea	TRE6PP		TRE6PP								id in bigg(same)						
iML1515	rea	TRE6PS		TRE6PS								id in bigg(same)						
iML1515	rea	TREH		TREH								id in bigg(same)						
iML1515	rea	TREHpp		TREHpp								id in bigg(same)						
iML1515	rea	TREptspp		TREptspp								id in bigg(same)						
iML1515	rea	TRPS1		TRPS1								id in bigg(same)						
iML1515	rea	TRPS2		TRPS2								id in bigg(same)						
iML1515	rea	TRPS3		TRPS3								id in bigg(same)						
iML1515	rea	TRPtipp		TRPtipp								id in bigg(same)						
iML1515	rea	TSULabcpp		TSULabcpp								id in bigg(same)						
iML1515	rea	TTDCAtexi		TTDCAtexi								id in bigg(same)						
iML1515	rea	TTDCEAtexi		TTDCEAtexi								id in bigg(same)						
iML1515	rea	TTRCYCtpp		TTRCYCtpp								id in bigg(same)						
iML1515	rea	TUNGSabcpp		TUNGSabcpp								id in bigg(same)						
iML1515	rea	TYRL		TYRL								id in bigg(same)						
iML1515	rea	TYROXDApp		TYROXDApp								id in bigg(same)						
iML1515	rea	TYRPpp		TYRPpp								id in bigg(same)						
iML1515	rea	TYRtipp		TYRtipp								id in bigg(same)						
iML1515	rea	ThDPAT		ThDPAT								id in bigg(same)						
iML1515	rea	U23GAAT		U23GAAT								id in bigg(same)						
iML1515	rea	UAAGDS		UAAGDS								id in bigg(same)						
iML1515	rea	UACGALPpp		UACGALPpp								id in bigg(same)						
iML1515	rea	UACGAMPpp		UACGAMPpp								id in bigg(same)						
iML1515	rea	UACMAMO		UACMAMO								id in bigg(same)						
iML1515	rea	UAGCVT		UAGCVT								id in bigg(same)						
iML1515	rea	UAGDP		UAGDP								id in bigg(same)						
iML1515	rea	UAGPT3		UAGPT3								id in bigg(same)						
iML1515	rea	UAMAGS		UAMAGS								id in bigg(same)						
iML1515	rea	UAMAS		UAMAS								id in bigg(same)						
iML1515	rea	UAPGR		UAPGR								id in bigg(same)						
iML1515	rea	UDCPDP		UDCPDP								id in bigg(same)						
iML1515	rea	UDCPDPS		UDCPDPS								id in bigg(same)						
iML1515	rea	UDCPDPpp		UDCPDPpp								id in bigg(same)						
iML1515	rea	UDCPPtppi		UDCPPtppi								id in bigg(same)						
iML1515	rea	UDPGALM		UDPGALM								id in bigg(same)						
iML1515	rea	UDPGALPpp		UDPGALPpp								id in bigg(same)						
iML1515	rea	UDPGD		UDPGD								id in bigg(same)						
iML1515	rea	UDPGDC		UDPGDC								id in bigg(same)						
iML1515	rea	UDPGPpp		UDPGPpp								id in bigg(same)						
iML1515	rea	UGCIAMH		UGCIAMH								id in bigg(same)						
iML1515	rea	UGLCURPpp		UGLCURPpp								id in bigg(same)						
iML1515	rea	UGLYCH		UGLYCH								id in bigg(same)						
iML1515	rea	UGMDDS		UGMDDS								id in bigg(same)						
iML1515	rea	UHGADA		UHGADA								id in bigg(same)						
iML1515	rea	ULA4NFT		ULA4NFT								id in bigg(same)						
iML1515	rea	ULA4Ntppi		ULA4Ntppi								id in bigg(same)						
iML1515	rea	UM3PL		UM3PL								id in bigg(same)						
iML1515	rea	UM4PCP		UM4PCP								id in bigg(same)						
iML1515	rea	UM4PL		UM4PL								id in bigg(same)						
iML1515	rea	UPLA4FNF		UPLA4FNF								id in bigg(same)						
iML1515	rea	UPLA4FNT		UPLA4FNT								id in bigg(same)						
iML1515	rea	UPP3MT		UPP3MT								id in bigg(same)						
iML1515	rea	UPP3S		UPP3S								id in bigg(same)						
iML1515	rea	UPPDC1		UPPDC1								id in bigg(same)						
iML1515	rea	UPPRT		UPPRT								id in bigg(same)						
iML1515	rea	URACPAH		URACPAH								id in bigg(same)						
iML1515	rea	URATEtpp		URATEtpp								id in bigg(same)						
iML1515	rea	URAt2pp		URAt2pp								id in bigg(same)						
iML1515	rea	URAtpp		URAtpp								id in bigg(same)						
iML1515	rea	URDGLYCD		URDGLYCD								id in bigg(same)						
iML1515	rea	URIC		URIC								id in bigg(same)						
iML1515	rea	URIH		URIH								id in bigg(same)						
iML1515	rea	URIK1		URIK1								id in bigg(same)						
iML1515	rea	URIK2		URIK2								id in bigg(same)						
iML1515	rea	USHD		USHD								id in bigg(same)						
iML1515	rea	VALabcpp		VALabcpp								id in bigg(same)						
iML1515	rea	VALt2rpp		VALt2rpp								id in bigg(same)						
iML1515	rea	VALt3pp		VALt3pp								id in bigg(same)						
iML1515	rea	WCOS		WCOS								id in bigg(same)						
iML1515	rea	X5PL3E		X5PL3E								id in bigg(same)						
iML1515	rea	XAND		XAND								id in bigg(same)						
iML1515	rea	XANt2pp		XANt2pp								id in bigg(same)						
iML1515	rea	XPPT		XPPT								id in bigg(same)						
iML1515	rea	XTSNH		XTSNH								id in bigg(same)						
iML1515	rea	XYHDL		XYHDL								id in bigg(same)						
iML1515	rea	XYLK		XYLK								id in bigg(same)						
iML1515	rea	XYLK2		XYLK2								id in bigg(same)						
iML1515	rea	XYLUt2pp		XYLUt2pp								id in bigg(same)						
iML1515	rea	XYLabcpp		XYLabcpp								id in bigg(same)						
iML1515	rea	XYLt2pp		XYLt2pp								id in bigg(same)						
iML1515	rea	ZN2abcpp		ZN2abcpp								id in bigg(same)						
iML1515	rea	ZN2t3pp		ZN2t3pp								id in bigg(same)						
iML1515	rea	ZN2tpp		ZN2tpp								id in bigg(same)						
iML1515	rea	ZNabcpp		ZNabcpp								id in bigg(same)						
iML1515	rea	ADNt2pp_copy2	ADNt2pp	ADNt2pp								id in old_bigg(bounds different)	ADNt2pp; ADNt2pp_copy1; ADNt2pp_copy2; ADNt2rpp	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)	
iML1515	rea	CYTDt2pp_copy2	CYTDt2pp	CYTDt2pp								id in old_bigg(bounds different)	CYTDt2pp; CYTDt2pp_copy1; CYTDt2pp_copy2; CYTDt2rpp	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)	
iML1515	rea	GLCtex_copy2	GLCtex	GLCtex								id in old_bigg(bounds different)	GLCtex; GLCtex_copy1; GLCtex_copy2; GLCtexi	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)	
iML1515	rea	ICHORS_copy2	ICHORS	ICHORS								id in old_bigg(bounds different)	ICHORS; ICHORS_copy1; ICHORS_copy2; ICHORSi	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)	
iML1515	rea	THMDt2pp_copy2	THMDt2pp	THMDt2pp								id in old_bigg(bounds different)	THMDt2pp; THMDt2pp_copy1; THMDt2pp_copy2; THMDt2rpp	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)	
iML1515	rea	URIt2pp_copy2	URIt2pp	URIt2pp								id in old_bigg(bounds different)	URIt2pp; URIt2pp_copy1; URIt2pp_copy2; URIt2rpp	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)	
iML1515	rea	ADNt2pp_copy1	ADNt2pp	ADNt2pp								id in old_bigg(same)	ADNt2pp; ADNt2pp_copy1; ADNt2pp_copy2; ADNt2rpp				replaced_id(in_old_id)	
iML1515	rea	CYTDt2pp_copy1	CYTDt2pp	CYTDt2pp								id in old_bigg(same)	CYTDt2pp; CYTDt2pp_copy1; CYTDt2pp_copy2; CYTDt2rpp				replaced_id(in_old_id)	
iML1515	rea	GLCtex_copy1	GLCtex	GLCtex								id in old_bigg(same)	GLCtex; GLCtex_copy1; GLCtex_copy2; GLCtexi				replaced_id(in_old_id)	
iML1515	rea	ICHORS_copy1	ICHORS	ICHORS								id in old_bigg(same)	ICHORS; ICHORS_copy1; ICHORS_copy2; ICHORSi				replaced_id(in_old_id)	
iML1515	rea	THMDt2pp_copy1	THMDt2pp	THMDt2pp								id in old_bigg(same)	THMDt2pp; THMDt2pp_copy1; THMDt2pp_copy2; THMDt2rpp				replaced_id(in_old_id)	
iML1515	rea	URIt2pp_copy1	URIt2pp	URIt2pp								id in old_bigg(same)	URIt2pp; URIt2pp_copy1; URIt2pp_copy2; URIt2rpp				replaced_id(in_old_id)	
iNF517	met	10fthf_c		10fthf_c								id in bigg						
iNF517	met	ru5p__D_c		ru5p__D_c								id in bigg						
iNF517	met	unagamagp_c		unagamagp_c								id in bigg						
iNF517	met	4ahmmp_c		4ahmmp_c								id in bigg						
iNF517	met	dha_e		dha_e								id in bigg						
iNF517	met	2mba_c		2mba_c								id in bigg						
iNF517	met	2dr1p_c		2dr1p_c								id in bigg						
iNF517	met	dhpt_c		dhpt_c								id in bigg						
iNF517	met	fprica_c		fprica_c								id in bigg						
iNF517	met	pnto__R_e		pnto__R_e								id in bigg						
iNF517	met	nh3_c		nh3_c								id in bigg						
iNF517	met	sbt__D_e		sbt__D_e								id in bigg						
iNF517	met	actn__R_c		actn__R_c								id in bigg						
iNF517	met	acgal6p_c		acgal6p_c								id in bigg						
iNF517	met	arbt6p_c		arbt6p_c								id in bigg						
iNF517	met	arg__L_e		arg__L_e								id in bigg						
iNF517	met	f1p_c		f1p_c								id in bigg						
iNF517	met	psd5p_c		psd5p_c								id in bigg						
iNF517	met	udpgal_c		udpgal_c								id in bigg						
iNF517	met	thmmp_c		thmmp_c								id in bigg						
iNF517	met	akg_c		akg_c								id in bigg						
iNF517	met	adp_c		adp_c								id in bigg						
iNF517	met	dhf_c		dhf_c								id in bigg						
iNF517	met	4mop_c		4mop_c								id in bigg						
iNF517	met	n8aspmd_c		n8aspmd_c								id in bigg						
iNF517	met	co2_c		co2_c								id in bigg						
iNF517	met	cit_e		cit_e								id in bigg						
iNF517	met	ser__L_c		ser__L_c								id in bigg						
iNF517	met	3ig3p_c		3ig3p_c								id in bigg						
iNF517	met	g3p_c		g3p_c								id in bigg						
iNF517	met	lcts_c		lcts_c								id in bigg						
iNF517	met	leu__L_c		leu__L_c								id in bigg						
iNF517	met	dcyt_c		dcyt_c								id in bigg						
iNF517	met	thfglu_c		thfglu_c								id in bigg						
iNF517	met	r1p_c		r1p_c								id in bigg						
iNF517	met	dgtp_c		dgtp_c								id in bigg						
