model	type	id_in_tp	new_id	id_in_bigg	name	formula	charge	metabolites	reactions	bounds	gpr	descripation	old_bigg_ids	feature_tp	feature_bigg	diff	notes	annotation
iML1515	rea	NTPP2		NTPP2	Nucleoside triphosphate pyrophosphorylase (gtp)			{'gmp_c': 1.0, 'gtp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'ppi_c': 1.0}	gtp_c + h2o_c --> gmp_c + h_c + ppi_c	(0.0, 1000.0)	b0099 or b2781	id in bigg(same)						{'bigg.reaction': 'NTPP2', 'biocyc': 'META:RXN-14140', 'ec-code': ['3.6.1.-', '3.6.1.8', '3.6.1.9'], 'kegg.reaction': 'R00426', 'metanetx.reaction': 'MNXR102052', 'rhea': ['29391', '29392', '29393', '29394'], 'sbo': 'SBO:0000375'}
iML1515	rea	NTPP3		NTPP3	Nucleoside triphosphate pyrophosphorylase (dctp)			{'dcmp_c': 1.0, 'dctp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'ppi_c': 1.0}	dctp_c + h2o_c --> dcmp_c + h_c + ppi_c	(0.0, 1000.0)	b2781 or b2251 or b1759	id in bigg(same)						{'bigg.reaction': 'NTPP3', 'biocyc': 'META:DCTP-PYROPHOSPHATASE-RXN', 'ec-code': ['3.6.1.12', '3.6.1.65', '3.6.1.9'], 'kegg.reaction': 'R01668', 'metanetx.reaction': 'MNXR97203', 'rhea': ['22636', '22637', '22638', '22639'], 'sbo': 'SBO:0000375'}
iML1515	rea	NTPP4		NTPP4	Nucleoside triphosphate pyrophosphorylase (ctp)			{'cmp_c': 1.0, 'ctp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'ppi_c': 1.0}	ctp_c + h2o_c --> cmp_c + h_c + ppi_c	(0.0, 1000.0)	b1759 or b2781	id in bigg(same)						{'bigg.reaction': 'NTPP4', 'biocyc': 'META:RXN0-383', 'ec-code': ['3.6.1.65', '3.6.1.8', '3.6.1.9'], 'kegg.reaction': 'R00515', 'metanetx.reaction': 'MNXR102053', 'rhea': ['27762', '27763', '27764', '27765'], 'sbo': 'SBO:0000375'}
iML1515	rea	NTPP5		NTPP5	Nucleoside triphosphate pyrophosphorylase (datp)			{'damp_c': 1.0, 'datp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'ppi_c': 1.0}	datp_c + h2o_c --> damp_c + h_c + ppi_c	(0.0, 1000.0)	b1865 or b2781	id in bigg(same)						{'bigg.reaction': 'NTPP5', 'biocyc': 'META:RXN0-384', 'ec-code': ['3.6.1.19', '3.6.1.9'], 'metanetx.reaction': 'MNXR97173', 'rhea': ['28334', '28335', '28336', '28337'], 'sbo': 'SBO:0000375'}
iML1515	rea	NTPP6		NTPP6	Nucleoside triphosphate pyrophosphorylase (atp)			{'amp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'ppi_c': 1.0}	atp_c + h2o_c --> amp_c + h_c + ppi_c	(0.0, 1000.0)	b2781 or b0905	id in bigg(same)						{'bigg.reaction': 'NTPP6', 'biocyc': 'META:ATP-PYROPHOSPHATASE-RXN', 'ec-code': ['3.6.1.8', '3.6.1.9'], 'kegg.reaction': 'R00087', 'metanetx.reaction': 'MNXR102054', 'rhea': ['14245', '14246', '14247', '14248'], 'sbo': 'SBO:0000375'}
iML1515	rea	NTPP7		NTPP7	Nucleoside triphosphate pyrophosphorylase (dttp)			{'dtmp_c': 1.0, 'dttp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'ppi_c': 1.0}	dttp_c + h2o_c --> dtmp_c + h_c + ppi_c	(0.0, 1000.0)	b2251 or b2781 or b3248	id in bigg(same)						{'bigg.reaction': 'NTPP7', 'biocyc': 'META:RXN0-5107', 'ec-code': ['3.6.1.19', '3.6.1.9'], 'kegg.reaction': 'R11323', 'metanetx.reaction': 'MNXR97809', 'rhea': ['28534', '28535', '28536', '28537'], 'sbo': 'SBO:0000375'}
iML1515	rea	NTPP8		NTPP8	Nucleoside triphosphate pyrophosphorylase (utp)			{'h2o_c': -1.0, 'h_c': 1.0, 'ppi_c': 1.0, 'ump_c': 1.0, 'utp_c': -1.0}	h2o_c + utp_c --> h_c + ppi_c + ump_c	(0.0, 1000.0)	b2781 or b3248	id in bigg(same)						{'bigg.reaction': 'NTPP8', 'biocyc': 'META:RXN-14139', 'ec-code': ['3.6.1.8', '3.6.1.9'], 'kegg.reaction': 'R00662', 'metanetx.reaction': 'MNXR102055', 'rhea': ['29395', '29396', '29397', '29398'], 'sbo': 'SBO:0000375'}
iML1515	rea	NTPP9		NTPP9	Nucleoside triphosphate pyrophosphorylase (itp)			{'h2o_c': -1.0, 'h_c': 1.0, 'imp_c': 1.0, 'itp_c': -1.0, 'ppi_c': 1.0}	h2o_c + itp_c --> h_c + imp_c + ppi_c	(0.0, 1000.0)	b2954	id in bigg(same)						{'bigg.reaction': 'NTPP9', 'biocyc': 'META:RXN0-6382', 'ec-code': ['3.6.1.-', '3.6.1.8', '3.6.1.9'], 'kegg.reaction': 'R00720', 'metanetx.reaction': 'MNXR102056', 'rhea': ['29399', '29400', '29401', '29402'], 'sbo': 'SBO:0000375'}
iML1515	rea	NTPTP1		NTPTP1	Nucleoside triphosphate tripolyhydrolase			{'dgsn_c': 1.0, 'dgtp_c': -1.0, 'h2o_c': -1.0, 'pppi_c': 1.0}	dgtp_c + h2o_c --> dgsn_c + pppi_c	(0.0, 1000.0)	b0160	id in bigg(same)						{'bigg.reaction': 'NTPTP1', 'biocyc': 'META:DGTPTRIPHYDRO-RXN', 'ec-code': '3.1.5.1', 'kegg.reaction': 'R01856', 'metanetx.reaction': 'MNXR102057', 'rhea': ['15193', '15194', '15195', '15196'], 'sbo': 'SBO:0000375'}
iML1515	rea	NTPTP2		NTPTP2	Nucleoside triphosphate tripolyhydrolase			{'gsn_c': 1.0, 'gtp_c': -1.0, 'h2o_c': -1.0, 'pppi_c': 1.0}	gtp_c + h2o_c --> gsn_c + pppi_c	(0.0, 1000.0)	b0160	id in bigg(same)						{'bigg.reaction': 'NTPTP2', 'metanetx.reaction': 'MNXR102058', 'rhea': ['30559', '30560', '30561', '30562'], 'sbo': 'SBO:0000375'}
iML1515	rea	NTRIR2x		NTRIR2x	Nitrite Reductase (NADH)			{'h2o_c': 2.0, 'h_c': -5.0, 'nad_c': 3.0, 'nadh_c': -3.0, 'nh4_c': 1.0, 'no2_c': -1.0}	5.0 h_c + 3.0 nadh_c + no2_c --> 2.0 h2o_c + 3.0 nad_c + nh4_c	(0.0, 1000.0)	b3366 and b3365	id in bigg(same)						{'bigg.reaction': 'NTRIR2x', 'biocyc': 'META:RXN-13854', 'ec-code': ['1.7.1.15', '1.7.1.4'], 'kegg.reaction': 'R00787', 'metanetx.reaction': 'MNXR102062', 'rhea': ['24628', '24629', '24630', '24631'], 'sbo': 'SBO:0000375'}
iML1515	rea	NTRIR3pp		NTRIR3pp	Nitrite Reductase (Ubiquinole-8, periplasm)			{'h2o_p': 2.0, 'h_p': -2.0, 'nh4_p': 1.0, 'no2_p': -1.0, 'q8_c': 3.0, 'q8h2_c': -3.0}	2.0 h_p + no2_p + 3.0 q8h2_c --> 2.0 h2o_p + nh4_p + 3.0 q8_c	(0.0, 1000.0)	b4072 and b4070 and b4071 and b4073	id in bigg(same)						{'bigg.reaction': 'NTRIR3pp', 'metanetx.reaction': 'MNXR102064', 'rhea': ['29155', '29156', '29157', '29158'], 'sbo': 'SBO:0000375'}
iML1515	rea	NTRIR4pp		NTRIR4pp	Nitrite Reductase (Menaquinole-8, periplasm)			{'h2o_p': 2.0, 'h_p': -2.0, 'mql8_c': -3.0, 'mqn8_c': 3.0, 'nh4_p': 1.0, 'no2_p': -1.0}	2.0 h_p + 3.0 mql8_c + no2_p --> 2.0 h2o_p + 3.0 mqn8_c + nh4_p	(0.0, 1000.0)	b4072 and b4070 and b4071 and b4073	id in bigg(same)						{'bigg.reaction': 'NTRIR4pp', 'metanetx.reaction': 'MNXR102065', 'rhea': ['29163', '29164', '29165', '29166'], 'sbo': 'SBO:0000375'}
iML1515	rea	O16A4COLIPAabctex		O16A4COLIPAabctex	O16 antigen (x4) core oligosaccharide lipid A transport via ABC system (periplasm to extracellular)			{'adp_c': 1.0, 'atp_c': -1.0, 'h2o_c': -1.0, 'h_c': 1.0, 'o16a4colipa_e': 1.0, 'o16a4colipa_p': -1.0, 'pi_c': 1.0}	atp_c + h2o_c + o16a4colipa_p --> adp_c + h_c + o16a4colipa_e + pi_c	(0.0, 1000.0)	b0054 and b3201 and b4261 and b4262 and b3199 and b3200 and b0641	id in bigg(same)						{'bigg.reaction': 'O16A4COLIPAabctex', 'metanetx.reaction': 'MNXR102075', 'sbo': 'SBO:0000375'}
iML1515	rea	O16A4Lpp		O16A4Lpp	O16 anitgen (x4) ligase (periplasm)			{'colipa_p': -1.0, 'h_p': 1.0, 'o16a4colipa_p': 1.0, 'o16a4und_p': -1.0, 'udcpdp_p': 1.0}	colipa_p + o16a4und_p --> h_p + o16a4colipa_p + udcpdp_p	(0.0, 1000.0)	b3622	id in bigg(same)						{'bigg.reaction': 'O16A4Lpp', 'metanetx.reaction': 'MNXR102077', 'sbo': 'SBO:0000375'}
iML1515	rea	O16AP1pp		O16AP1pp	O16 antigen polymerase (periplasm)			{'h_p': 1.0, 'o16a2und_p': 1.0, 'o16aund_p': -2.0, 'udcpdp_p': 1.0}	2.0 o16aund_p --> h_p + o16a2und_p + udcpdp_p	(0.0, 1000.0)	b2027 and b2035	id in bigg(same)						{'bigg.reaction': 'O16AP1pp', 'metanetx.reaction': 'MNXR102078', 'sbo': 'SBO:0000375'}
iML1515	rea	O16AP2pp		O16AP2pp	O16 antigen polymerase (periplasm)			{'h_p': 1.0, 'o16a2und_p': -1.0, 'o16a3und_p': 1.0, 'o16aund_p': -1.0, 'udcpdp_p': 1.0}	o16a2und_p + o16aund_p --> h_p + o16a3und_p + udcpdp_p	(0.0, 1000.0)	b2027 and b2035	id in bigg(same)						{'bigg.reaction': 'O16AP2pp', 'metanetx.reaction': 'MNXR102079', 'sbo': 'SBO:0000375'}
iML1515	rea	O16AP3pp		O16AP3pp	O16 antigen polymerase (periplasm)			{'h_p': 1.0, 'o16a3und_p': -1.0, 'o16a4und_p': 1.0, 'o16aund_p': -1.0, 'udcpdp_p': 1.0}	o16a3und_p + o16aund_p --> h_p + o16a4und_p + udcpdp_p	(0.0, 1000.0)	b2027 and b2035	id in bigg(same)						{'bigg.reaction': 'O16AP3pp', 'metanetx.reaction': 'MNXR102080', 'sbo': 'SBO:0000375'}
iML1515	rea	O16AT		O16AT	Rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate O-acetyltransferase (LPS O16 antigen biosynthesis)			{'accoa_c': -1.0, 'aragund_c': 1.0, 'coa_c': 1.0, 'ragund_c': -1.0}	accoa_c + ragund_c --> aragund_c + coa_c	(0.0, 1000.0)	b2033	id in bigg(same)						{'bigg.reaction': 'O16AT', 'metanetx.reaction': 'MNXR102081', 'sbo': 'SBO:0000375'}
iML1515	rea	O16AUNDtpp		O16AUNDtpp	O16 antigen (flippase, cytoplasm to periplasm)			{'o16aund_c': -1.0, 'o16aund_p': 1.0}	o16aund_c --> o16aund_p	(0.0, 1000.0)	b2037	id in bigg(same)						{'bigg.reaction': 'O16AUNDtpp', 'metanetx.reaction': 'MNXR102082', 'sbo': 'SBO:0000375'}
iML1515	rea	O16GALFT		O16GALFT	Galactofuranosyltransferase (LPS O16 antigen biosynthesis)			{'garagund_c': -1.0, 'gfgaragund_c': 1.0, 'h_c': 1.0, 'udp_c': 1.0, 'udpgalfur_c': -1.0}	garagund_c + udpgalfur_c --> gfgaragund_c + h_c + udp_c	(0.0, 1000.0)	b2034	id in bigg(same)						{'bigg.reaction': 'O16GALFT', 'metanetx.reaction': 'MNXR102085', 'sbo': 'SBO:0000375'}
iML1515	rea	O16GLCT1		O16GLCT1	Glucosyltransferase I (LPS O16 antigen biosynthesis)			{'aragund_c': -1.0, 'garagund_c': 1.0, 'h_c': 1.0, 'udp_c': 1.0, 'udpg_c': -1.0}	aragund_c + udpg_c --> garagund_c + h_c + udp_c	(0.0, 1000.0)	b2032	id in bigg(same)						{'bigg.reaction': 'O16GLCT1', 'metanetx.reaction': 'MNXR102086', 'sbo': 'SBO:0000375'}
iML1515	rea	O16GLCT2		O16GLCT2	Glucosyltransferase II (LPS O16 antigen biosynthesis)			{'gfgaragund_c': -1.0, 'h_c': 1.0, 'o16aund_c': 1.0, 'udp_c': 1.0, 'udpg_c': -1.0}	gfgaragund_c + udpg_c --> h_c + o16aund_c + udp_c	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'O16GLCT2', 'metanetx.reaction': 'MNXR102087', 'sbo': 'SBO:0000375'}
iML1515	rea	O2Stex		O2Stex	Superoxide anion transport via diffusion (extracellular to periplasm)			{'o2s_e': -1.0, 'o2s_p': 1.0}	o2s_e <=> o2s_p	(-1000.0, 1000.0)	b0241 or b1377 or b2215 or b0929	id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'O2Stex', 'metanetx.reaction': 'MNXR102089', 'sbo': 'SBO:0000375'}
iML1515	rea	O2tex		O2tex	Oxygen transport via diffusion (extracellular to periplasm)			{'o2_e': -1.0, 'o2_p': 1.0}	o2_e <=> o2_p	(-1000.0, 1000.0)	b1377 or b0241 or b0929 or b2215	id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'O2tex', 'biocyc': 'META:TRANS-RXN0-474', 'metanetx.reaction': 'MNXR102090', 'sbo': 'SBO:0000375'}
iML1515	rea	O2tpp		O2tpp	O2 transport via diffusion (periplasm)			{'o2_c': 1.0, 'o2_p': -1.0}	o2_p <=> o2_c	(-1000.0, 1000.0)	s0001	id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'O2tpp', 'biocyc': 'META:TRANS-RXN0-474', 'metanetx.reaction': 'MNXR102090', 'sbo': 'SBO:0000375'}
iML1515	rea	OAADC		OAADC	Oxaloacetate decarboxylase			{'co2_c': 1.0, 'h_c': -1.0, 'oaa_c': -1.0, 'pyr_c': 1.0}	h_c + oaa_c --> co2_c + pyr_c	(0.0, 1000.0)	b1850	id in bigg(same)						{'bigg.reaction': 'OAADC', 'biocyc': 'META:OXALODECARB-RXN', 'ec-code': ['1.1.1.38', '1.1.1.40', '4.1.1.-', '4.1.1.3'], 'kegg.reaction': ['R00217', 'R00219'], 'metanetx.reaction': 'MNXR102097', 'rhea': ['15641', '15642', '15643', '15644'], 'sbo': 'SBO:0000375'}
iML1515	rea	OBTFL		OBTFL	2-Oxobutanoate formate lyase			{'2obut_c': -1.0, 'coa_c': -1.0, 'for_c': 1.0, 'ppcoa_c': 1.0}	2obut_c + coa_c --> for_c + ppcoa_c	(0.0, 1000.0)	( b0902 and b0903 ) or ( b0903 and b0902 and b2579 ) or ( b0902 and b3114 )	id in bigg(same)						{'bigg.reaction': 'OBTFL', 'biocyc': 'META:KETOBUTFORMLY-RXN', 'ec-code': ['2.3.1.-', '2.3.1.54'], 'kegg.reaction': 'R06987', 'metanetx.reaction': 'MNXR102135', 'rhea': ['28054', '28055', '28056', '28057'], 'sbo': 'SBO:0000375'}
iML1515	rea	OCBT		OCBT	Ornithine carbamoyltransferase			{'cbp_c': -1.0, 'citr__L_c': 1.0, 'h_c': 1.0, 'orn_c': -1.0, 'pi_c': 1.0}	cbp_c + orn_c <=> citr__L_c + h_c + pi_c	(-1000.0, 1000.0)	b4254 or b0273	id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'OCBT', 'biocyc': ['META:ORNCARBAMTRANSFER-RXN', 'META:RXN-13482'], 'ec-code': '2.1.3.3', 'kegg.reaction': 'R01398', 'metanetx.reaction': 'MNXR102137', 'rhea': ['19513', '19514', '19515', '19516'], 'sbo': 'SBO:0000375'}
iML1515	rea	OCDCAtexi		OCDCAtexi	Octadecanoate transport via facilitated irreversible diffusion (extracellular to periplasm)			{'ocdca_e': -1.0, 'ocdca_p': 1.0}	ocdca_e --> ocdca_p	(0.0, 1000.0)	b2344	id in bigg(same)						{'bigg.reaction': 'OCDCAtexi', 'metanetx.reaction': 'MNXR99109', 'rhea': ['39807', '39808', '39809', '39810'], 'sbo': 'SBO:0000375'}
iML1515	rea	OCDCEAtexi		OCDCEAtexi	Octadecenoate (n-C18:1) transport via facilitated irreversible diffusion (extracellular to periplasm)			{'ocdcea_e': -1.0, 'ocdcea_p': 1.0}	ocdcea_e --> ocdcea_p	(0.0, 1000.0)	b2344	id in bigg(same)						{'bigg.reaction': 'OCDCEAtexi', 'metanetx.reaction': 'MNXR99110', 'rhea': ['33655', '33656', '33657', '33658'], 'sbo': 'SBO:0000375'}
iML1515	rea	OCTAtex		OCTAtex	Octanoate transport via diffusion (extracellular to periplasm)			{'octa_e': -1.0, 'octa_p': 1.0}	octa_e <=> octa_p	(-1000.0, 1000.0)	b1377 or b0241 or b0929 or b2215	id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'OCTAtex', 'biocyc': 'META:TRANS-RXN0-272', 'metanetx.reaction': 'MNXR99126', 'rhea': ['29759', '29760', '29761', '29762'], 'sbo': 'SBO:0000375'}
iML1515	rea	OCTDPS		OCTDPS	Octaprenyl pyrophosphate synthase			{'frdp_c': -1.0, 'ipdp_c': -5.0, 'octdp_c': 1.0, 'ppi_c': 5.0}	frdp_c + 5.0 ipdp_c --> octdp_c + 5.0 ppi_c	(0.0, 1000.0)	b3187	id in bigg(same)						{'bigg.reaction': 'OCTDPS', 'biocyc': 'META:RXN-8992', 'ec-code': '2.5.1.90', 'kegg.reaction': 'R09248', 'metanetx.reaction': 'MNXR102153', 'rhea': ['27798', '27799', '27800', '27801'], 'sbo': 'SBO:0000375'}
iML1515	rea	OCTNLL		OCTNLL	Octanoate non-lipoylated apo domain ligase			{'amp_c': 1.0, 'atp_c': -1.0, 'h_c': -1.0, 'octa_c': -1.0, 'octapb_c': 1.0, 'ppi_c': 1.0}	atp_c + h_c + octa_c --> amp_c + octapb_c + ppi_c	(0.0, 1000.0)	b4386	id in bigg(same)						{'bigg.reaction': 'OCTNLL', 'metanetx.reaction': 'MNXR102155', 'sbo': 'SBO:0000375'}
iML1515	rea	OGMEACPD		OGMEACPD	3-Oxo-glutaryl-[ACP] methyl ester dehydratase			{'egmeACP_c': 1.0, 'h2o_c': 1.0, 'hgmeACP_c': -1.0}	hgmeACP_c --> egmeACP_c + h2o_c	(0.0, 1000.0)	b0180	id in bigg(same)						{'bigg.reaction': 'OGMEACPD', 'biocyc': 'META:RXN-11477', 'ec-code': '4.2.1.59', 'kegg.reaction': 'R10117', 'metanetx.reaction': 'MNXR102159', 'sbo': 'SBO:0000375'}
iML1515	rea	OGMEACPR		OGMEACPR	3-Oxo-glutaryl-[ACP] methyl ester reductase			{'h_c': -1.0, 'hgmeACP_c': 1.0, 'nadp_c': 1.0, 'nadph_c': -1.0, 'ogmeACP_c': -1.0}	h_c + nadph_c + ogmeACP_c --> hgmeACP_c + nadp_c	(0.0, 1000.0)	b1093	id in bigg(same)						{'bigg.reaction': 'OGMEACPR', 'metanetx.reaction': 'MNXR102160', 'sbo': 'SBO:0000375'}
iML1515	rea	OGMEACPS		OGMEACPS	3-Oxo-glutaryl-[ACP] methyl ester synthase			{'co2_c': 1.0, 'coa_c': 1.0, 'h_c': -1.0, 'malACP_c': -1.0, 'malcoame_c': -1.0, 'ogmeACP_c': 1.0}	h_c + malACP_c + malcoame_c --> co2_c + coa_c + ogmeACP_c	(0.0, 1000.0)	b1091	id in bigg(same)						{'bigg.reaction': 'OGMEACPS', 'metanetx.reaction': 'MNXR102161', 'sbo': 'SBO:0000375'}
iML1515	rea	OHPBAT		OHPBAT	O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase			{'akg_c': 1.0, 'glu__L_c': -1.0, 'ohpb_c': -1.0, 'phthr_c': 1.0}	glu__L_c + ohpb_c <=> akg_c + phthr_c	(-1000.0, 1000.0)	b0907	id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			{'bigg.reaction': 'OHPBAT', 'biocyc': 'META:PSERTRANSAMPYR-RXN', 'ec-code': '2.6.1.52', 'kegg.reaction': 'R05085', 'metanetx.reaction': 'MNXR102169', 'rhea': ['16573', '16574', '16575', '16576'], 'sbo': 'SBO:0000375'}
iML1515	rea	OHPHM		OHPHM	2-octaprenyl-6-hydroxyphenol methylase			{'2ohph_c': -1.0, '2omph_c': 1.0, 'ahcys_c': 1.0, 'amet_c': -1.0, 'h_c': 1.0}	2ohph_c + amet_c --> 2omph_c + ahcys_c + h_c	(0.0, 1000.0)	b2232	id in bigg(same)						{'bigg.reaction': 'OHPHM', 'biocyc': 'META:2-OCTAPRENYL-6-OHPHENOL-METHY-RXN', 'ec-code': '2.1.1.222', 'kegg.reaction': 'R04988', 'metanetx.reaction': 'MNXR102170', 'rhea': ['27770', '27771', '27772', '27773'], 'sbo': 'SBO:0000375'}
iML1515	rea	OMBZLM		OMBZLM	2-Octaprenyl-6-methoxy-benzoquinol methylase			{'2ombzl_c': -1.0, '2ommbl_c': 1.0, 'ahcys_c': 1.0, 'amet_c': -1.0, 'h_c': 1.0}	2ombzl_c + amet_c --> 2ommbl_c + ahcys_c + h_c	(0.0, 1000.0)	b3833	id in bigg(same)						{'bigg.reaction': 'OMBZLM', 'metanetx.reaction': 'MNXR102178', 'sbo': 'SBO:0000375'}
iML1515	rea	OMCDC		OMCDC	2-Oxo-4-methyl-3-carboxypentanoate decarboxylation			{'3c4mop_c': -1.0, '4mop_c': 1.0, 'co2_c': 1.0, 'h_c': -1.0}	3c4mop_c + h_c --> 4mop_c + co2_c	(0.0, 1000.0)	s0001	id in bigg(same)						{'bigg.reaction': 'OMCDC', 'biocyc': 'META:RXN-7800', 'ec-code': '1.1.1.85', 'kegg.reaction': 'R01652', 'metanetx.reaction': 'MNXR102180', 'rhea': ['25078', '25079', '25080', '25081'], 'sbo': 'SBO:0000375'}
iML1515	rea	OMMBLHX3		OMMBLHX3	2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase (anaerobic)			{'2omhmbl_c': 1.0, '2ommbl_c': -1.0, 'adp_c': 2.0, 'atp_c': -2.0, 'h2o_c': -3.0, 'h_c': 3.0, 'nad_c': -1.0, 'nadh_c': 1.0, 'pi_c': 2.0}	2ommbl_c + 2.0 atp_c + 3.0 h2o_c + nad_c --> 2omhmbl_c + 2.0 adp_c + 3.0 h_c + nadh_c + 2.0 pi_c	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'OMMBLHX3', 'metanetx.reaction': 'MNXR102188', 'sbo': 'SBO:0000375'}
iML1515	rea	OMMBLHXy		OMMBLHXy	2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase (NADPHl)			{'2omhmbl_c': 1.0, '2ommbl_c': -1.0, 'h2o_c': 1.0, 'h_c': -1.0, 'nadp_c': 1.0, 'nadph_c': -1.0, 'o2_c': -1.0}	2ommbl_c + h_c + nadph_c + o2_c --> 2omhmbl_c + h2o_c + nadp_c	(0.0, 1000.0)	b0662	id in bigg(same)						{'bigg.reaction': 'OMMBLHXy', 'sbo': 'SBO:0000375'}
iML1515	rea	OMPDC		OMPDC	Orotidine-5'-phosphate decarboxylase			{'co2_c': 1.0, 'h_c': -1.0, 'orot5p_c': -1.0, 'ump_c': 1.0}	h_c + orot5p_c --> co2_c + ump_c	(0.0, 1000.0)	b1281	id in bigg(same)						{'bigg.reaction': 'OMPDC', 'biocyc': 'META:OROTPDECARB-RXN', 'ec-code': '4.1.1.23', 'kegg.reaction': 'R00965', 'metanetx.reaction': 'MNXR102190', 'rhea': ['11596', '11597', '11598', '11599'], 'sbo': 'SBO:0000375'}
iML1515	rea	OMPHHXy		OMPHHXy	2-octaprenyl-6-methoxyphenol hydroxylase (NADPH)			{'2ombzl_c': 1.0, '2omph_c': -1.0, 'h2o_c': 1.0, 'h_c': -1.0, 'nadp_c': 1.0, 'nadph_c': -1.0, 'o2_c': -1.0}	2omph_c + h_c + nadph_c + o2_c --> 2ombzl_c + h2o_c + nadp_c	(0.0, 1000.0)	b2907	id in bigg(same)						{'bigg.reaction': 'OMPHHXy', 'sbo': 'SBO:0000375'}
iML1515	rea	OP4ENH		OP4ENH	2-oxopent-4-enoate hydratase			{'4h2opntn_c': 1.0, 'h2o_c': -1.0, 'op4en_c': -1.0}	h2o_c + op4en_c --> 4h2opntn_c	(0.0, 1000.0)	b0350	id in bigg(same)						{'bigg.reaction': 'OP4ENH', 'ec-code': '4.2.1.80', 'kegg.reaction': 'R02601', 'metanetx.reaction': 'MNXR102198', 'sbo': 'SBO:0000375'}
iML1515	rea	OPHBDC		OPHBDC	Octaprenyl-hydroxybenzoate decarboxylase			{'2oph_c': 1.0, '3ophb_c': -1.0, 'co2_c': 1.0, 'h_c': -1.0}	3ophb_c + h_c --> 2oph_c + co2_c	(0.0, 1000.0)	b3843	id in bigg(same)						{'bigg.reaction': 'OPHBDC', 'biocyc': 'META:3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN', 'ec-code': '4.1.1.98', 'kegg.reaction': 'R04986', 'metanetx.reaction': 'MNXR102201', 'rhea': ['27778', '27779', '27780', '27781'], 'sbo': 'SBO:0000375'}
iML1515	rea	OPHHX3		OPHHX3	2-Octaprenylphenol hydroxylase (anaerobic)			{'2ohph_c': 1.0, '2oph_c': -1.0, 'adp_c': 2.0, 'atp_c': -2.0, 'h2o_c': -3.0, 'h_c': 3.0, 'nad_c': -1.0, 'nadh_c': 1.0, 'pi_c': 2.0}	2oph_c + 2.0 atp_c + 3.0 h2o_c + nad_c --> 2ohph_c + 2.0 adp_c + 3.0 h_c + nadh_c + 2.0 pi_c	(0.0, 1000.0)		id in bigg(same)						{'bigg.reaction': 'OPHHX3', 'metanetx.reaction': 'MNXR102204', 'sbo': 'SBO:0000375'}
iML1515	rea	OPHHXy		OPHHXy	2-Octaprenylphenol hydroxylase (NADPH)			{'2ohph_c': 1.0, '2oph_c': -1.0, 'h2o_c': 1.0, 'h_c': -1.0, 'nadp_c': 1.0, 'nadph_c': -1.0, 'o2_c': -1.0}	2oph_c + h_c + nadph_c + o2_c --> 2ohph_c + h2o_c + nadp_c	(0.0, 1000.0)	b2906	id in bigg(same)						{'bigg.reaction': 'OPHHXy', 'sbo': 'SBO:0000375'}
iML1515	rea	OPMEACPD		OPMEACPD	3-Oxo-pimeloyl-[ACP] methyl ester dehydratase			{'epmeACP_c': 1.0, 'h2o_c': 1.0, 'hpmeACP_c': -1.0}	hpmeACP_c --> epmeACP_c + h2o_c	(0.0, 1000.0)	b0180	id in bigg(same)						{'bigg.reaction': 'OPMEACPD', 'biocyc': 'META:RXN-11481', 'ec-code': '4.2.1.59', 'kegg.reaction': 'R10121', 'metanetx.reaction': 'MNXR102206', 'sbo': 'SBO:0000375'}
iML1515	rea	OPMEACPR		OPMEACPR	3-Oxo-pimeloyl-[ACP] methyl ester reductase			{'h_c': -1.0, 'hpmeACP_c': 1.0, 'nadp_c': 1.0, 'nadph_c': -1.0, 'opmeACP_c': -1.0}	h_c + nadph_c + opmeACP_c --> hpmeACP_c + nadp_c	(0.0, 1000.0)	b1093	id in bigg(same)						{'bigg.reaction': 'OPMEACPR', 'metanetx.reaction': 'MNXR102207', 'sbo': 'SBO:0000375'}
